n_folds,test_score,train_score,arch,fixed_parameters
4,0.4947,0.5809,"[5, 56, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5211,0.4877,"[5, 84, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[5, 84, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[5, 84, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3895,0.5545,"[5, 84, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4342,0.5521,"[5, 84, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4579,0.4345,"[5, 84, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4474,0.633,"[5, 84, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5861,"[5, 84, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5158,0.6272,"[5, 84, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4632,0.5842,"[5, 84, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4342,0.5547,"[5, 84, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4474,0.3901,"[6, 2, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 2, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 2, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 2, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5526,0.6099,"[6, 2, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 2, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 2, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5526,0.6099,"[6, 2, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 2, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[6, 2, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 2, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4816,0.5088,"[6, 3, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 3, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5526,0.6099,"[6, 3, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5526,0.6099,"[6, 3, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 3, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5526,0.6073,"[6, 3, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3947,0.6074,"[6, 3, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[6, 3, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4632,0.5861,"[6, 3, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5158,0.6151,"[6, 3, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4184,0.6371,"[6, 3, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 4, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4632,0.5861,"[6, 4, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 4, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4053,0.4399,"[6, 4, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5737,0.5395,"[6, 4, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5711,0.5325,"[6, 4, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5711,0.5325,"[6, 4, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.55,0.6099,"[6, 4, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4289,0.6359,"[6, 4, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 4, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4237,0.6223,"[6, 4, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3842,0.515,"[6, 5, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[6, 5, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4816,0.5088,"[6, 5, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5079,0.5861,"[6, 5, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5737,0.5343,"[6, 5, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 5, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4289,0.6384,"[6, 5, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4711,0.6108,"[6, 5, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5526,0.6099,"[6, 5, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4632,0.5831,"[6, 5, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 5, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3974,0.436,"[6, 6, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.6211,0.4867,"[6, 6, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 6, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3974,0.436,"[6, 6, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4921,0.5659,"[6, 6, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.55,0.6116,"[6, 6, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5368,0.4121,"[6, 6, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4553,0.6366,"[6, 6, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.4386,"[6, 6, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 6, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5763,0.5198,"[6, 6, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[6, 7, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[6, 7, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4632,0.5786,"[6, 7, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4632,0.5861,"[6, 7, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 7, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5684,0.5196,"[6, 7, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5132,0.6404,"[6, 7, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4105,0.6303,"[6, 7, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5816,0.5239,"[6, 7, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4789,0.581,"[6, 7, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5211,0.6229,"[6, 7, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 9, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[6, 9, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[6, 9, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.5466,"[6, 9, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.6026,0.564,"[6, 9, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4553,0.4694,"[6, 9, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3763,0.5107,"[6, 9, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[6, 9, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4105,0.6389,"[6, 9, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4158,0.6285,"[6, 9, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4842,0.5827,"[6, 9, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 14, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 14, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5711,0.5325,"[6, 14, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5711,0.5287,"[6, 14, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5026,0.5962,"[6, 14, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5114,"[6, 14, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4816,0.5088,"[6, 14, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5421,0.5127,"[6, 14, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5579,0.6064,"[6, 14, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5263,0.6116,"[6, 14, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4237,0.6064,"[6, 14, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.4636,"[6, 28, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[6, 28, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5711,0.5325,"[6, 28, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5737,0.5334,"[6, 28, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3921,0.5082,"[6, 28, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5368,0.611,"[6, 28, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4895,0.5929,"[6, 28, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5132,0.6147,"[6, 28, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4342,0.6322,"[6, 28, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5,0.4838,"[6, 28, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3947,0.5318,"[6, 28, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.6026,0.564,"[6, 56, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[6, 56, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5012,"[6, 56, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4289,0.6259,"[6, 56, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4237,0.6251,"[6, 56, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4763,0.6131,"[6, 56, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5026,0.6153,"[6, 56, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4184,0.6311,"[6, 56, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4974,0.6319,"[6, 56, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4868,0.6133,"[6, 56, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4684,0.6379,"[6, 56, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5711,0.5325,"[6, 84, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 84, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4658,0.5235,"[6, 84, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4184,0.6326,"[6, 84, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5711,0.5954,"[6, 84, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4158,0.632,"[6, 84, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4289,0.6275,"[6, 84, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4211,0.6333,"[6, 84, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[6, 84, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4026,0.5672,"[6, 84, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4789,0.6411,"[6, 84, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[7, 2, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5184,0.4912,"[7, 2, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4289,0.4675,"[7, 2, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[7, 2, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[7, 2, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.6233,"[7, 2, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4395,0.5521,"[7, 2, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5763,0.539,"[7, 2, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[7, 2, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[7, 2, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.45,0.6281,"[7, 2, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3816,0.5159,"[7, 3, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5526,0.6099,"[7, 3, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[7, 3, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[7, 3, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3974,0.436,"[7, 3, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4632,0.5861,"[7, 3, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4474,0.6016,"[7, 3, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5789,0.5452,"[7, 3, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4053,0.6212,"[7, 3, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[7, 3, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4737,0.6222,"[7, 3, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5184,0.4912,"[7, 4, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[7, 4, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5184,0.4912,"[7, 4, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.6026,0.564,"[7, 4, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5526,0.6099,"[7, 4, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[7, 4, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4342,0.5153,"[7, 4, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5555,"[7, 4, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5526,0.6099,"[7, 4, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[7, 4, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4289,0.6333,"[7, 4, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3974,0.436,"[7, 5, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[7, 5, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[7, 5, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[7, 5, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[7, 5, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.6026,0.564,"[7, 5, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4474,0.5371,"[7, 5, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4737,0.5527,"[7, 5, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5816,0.5393,"[7, 5, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.45,0.6274,"[7, 5, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4368,0.554,"[7, 5, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5684,0.4453,"[7, 6, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5184,0.4912,"[7, 6, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[7, 6, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.6333,"[7, 6, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4368,0.4636,"[7, 6, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4711,0.5423,"[7, 6, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[7, 6, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5237,0.5356,"[7, 6, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.45,0.632,"[7, 6, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4579,0.6192,"[7, 6, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4737,0.5549,"[7, 6, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5711,0.5325,"[7, 7, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4474,0.3901,"[7, 7, 3]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5526,0.6099,"[7, 7, 4]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4368,0.6508,"[7, 7, 5]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4632,0.5849,"[7, 7, 6]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4474,0.3901,"[7, 7, 7]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5289,0.486,"[7, 7, 9]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.5763,0.3914,"[7, 7, 14]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.3789,0.5133,"[7, 7, 28]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4158,0.6329,"[7, 7, 56]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4132,0.632,"[7, 7, 84]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
4,0.4316,0.5547,"[7, 9, 2]","{'acitvation_func': 'relu', 'solver': 'adam', 'alpha': 0.1, 'max_iter': 500}"
